,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
830,60,RL,110.0,13440,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,190.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1108.0,1108.0,GasA,5,1,SBrkr,1148,1402,0,2550,0.0,0.0,2,1,4,1,5,11,7,1,4,BuiltIn,2006.0,3,3.0,670.0,3,3,3,120,39,0,0,0,0,0,1,NA,0,3,2007,New,Partial
831,20,RL,105.0,15431,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,10,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,5,3,PConc,5,3,4,6,1430.0,1,0.0,564.0,1994.0,GasA,5,1,SBrkr,2046,0,0,2046,1.0,0.0,2,1,2,1,5,7,7,2,4,Attchd,2005.0,3,3.0,878.0,3,3,3,188,65,0,0,175,0,0,1,NA,0,8,2007,WD,Normal
832,20,RL,107.0,13891,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,456.0,5,3,PConc,5,3,4,6,1812.0,1,0.0,740.0,2552.0,GasA,5,1,SBrkr,2552,0,0,2552,1.0,0.0,2,0,3,1,5,8,7,2,5,Attchd,2007.0,3,3.0,932.0,3,3,3,130,28,0,0,0,0,0,1,NA,0,10,2007,New,Partial
833,60,RL,118.0,13654,1,NA,3,Lvl,CulDSac,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,365.0,4,3,PConc,5,3,4,1,0.0,1,0.0,1704.0,1704.0,GasA,5,1,SBrkr,1722,1036,0,2758,0.0,0.0,2,1,4,1,5,9,7,1,5,BuiltIn,2005.0,3,3.0,814.0,3,3,3,282,55,0,0,0,0,0,1,NA,0,5,2007,WD,Normal
834,20,RL,59.0,17169,1,NA,2,Lvl,CulDSac,3,NridgHt,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,970.0,5,3,PConc,5,3,3,6,1684.0,1,0.0,636.0,2320.0,GasA,5,1,SBrkr,2290,0,0,2290,2.0,0.0,2,1,2,1,5,7,7,1,4,Attchd,2007.0,3,3.0,1174.0,3,3,3,192,30,0,0,0,0,0,1,NA,0,8,2007,New,Partial
835,60,RL,134.0,16659,1,NA,3,Lvl,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1582.0,1582.0,GasA,5,1,SBrkr,1582,570,0,2152,0.0,0.0,2,1,3,1,4,7,7,1,4,Detchd,2007.0,1,2.0,728.0,3,3,3,0,368,0,0,0,0,0,1,NA,0,6,2007,New,Partial
836,60,RL,82.0,9709,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,5,3,PConc,5,3,4,6,778.0,1,0.0,140.0,918.0,GasA,5,1,SBrkr,958,1142,0,2100,1.0,0.0,2,1,3,1,5,8,7,2,4,BuiltIn,2007.0,3,3.0,786.0,3,3,3,172,104,0,0,0,0,0,1,NA,0,9,2007,New,Partial
837,20,RL,94.0,13615,1,NA,3,HLS,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,5,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,7,1,4,Attchd,2006.0,3,3.0,843.0,3,3,3,158,105,0,0,0,0,0,1,NA,0,6,2007,WD,Normal
838,60,RL,99.0,13069,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1706.0,1706.0,GasA,5,1,SBrkr,1718,1238,0,2956,0.0,0.0,2,1,5,1,5,11,7,1,5,BuiltIn,2004.0,2,3.0,916.0,3,3,3,194,50,0,0,0,0,0,1,NA,0,8,2007,WD,Normal
839,60,RL,110.0,14277,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,4,3,PConc,5,3,2,6,938.0,1,0.0,379.0,1317.0,GasA,5,1,SBrkr,1217,1168,0,2385,1.0,0.0,2,1,3,1,4,7,7,1,4,Attchd,2003.0,3,3.0,818.0,3,3,3,192,228,0,0,0,0,0,1,NA,0,1,2007,WD,Normal
840,60,RL,69.15971935617004,12568,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,4,3,PConc,5,3,3,6,669.0,1,0.0,226.0,895.0,GasA,5,1,SBrkr,895,923,0,1818,1.0,0.0,2,1,3,1,5,8,7,1,4,Attchd,2007.0,3,3.0,774.0,3,3,3,196,104,0,0,0,0,0,1,NA,0,8,2007,New,Partial
841,20,RL,70.0,9926,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,2,6,1178.0,1,0.0,436.0,1614.0,GasA,5,1,SBrkr,1614,0,0,1614,1.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2005.0,2,3.0,878.0,3,3,3,100,38,0,0,0,0,0,1,NA,0,5,2007,WD,Normal
842,20,RL,71.0,9254,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,1,6,119.0,1,0.0,1602.0,1721.0,GasA,5,1,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2005.0,2,2.0,554.0,3,3,3,168,27,0,0,0,0,0,1,NA,0,1,2007,WD,Normal
843,60,RL,92.0,10732,1,NA,3,Lvl,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1298.0,1298.0,GasA,5,1,SBrkr,1298,530,0,1828,0.0,0.0,2,1,3,1,4,7,7,0,0,BuiltIn,2006.0,2,3.0,876.0,3,3,3,0,40,0,0,0,0,0,1,NA,0,2,2007,New,Partial
844,120,RL,34.0,3901,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,4,3,PConc,4,3,3,5,866.0,1,0.0,436.0,1302.0,GasA,5,1,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,4,5,7,1,4,Attchd,2005.0,2,2.0,631.0,3,3,3,110,50,0,0,0,0,0,1,NA,0,8,2007,New,Partial
845,120,RL,34.0,3903,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,4,3,PConc,4,3,3,5,1030.0,1,0.0,272.0,1302.0,GasA,5,1,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,4,5,7,1,4,Attchd,2005.0,2,2.0,631.0,3,3,3,110,50,0,0,0,0,0,1,NA,0,5,2007,WD,Normal
846,120,RL,41.0,6289,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,3,5,762.0,1,0.0,600.0,1362.0,GasA,5,1,SBrkr,1362,0,0,1362,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2005.0,2,2.0,460.0,3,3,3,192,28,0,0,0,0,0,1,NA,0,6,2007,WD,Normal
847,120,RL,34.0,4590,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,4,4,2,6,24.0,1,0.0,1530.0,1554.0,GasA,5,1,SBrkr,1554,0,0,1554,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,2,2.0,627.0,3,3,3,156,73,0,0,0,0,0,1,NA,0,5,2007,CWD,Normal
848,120,RL,48.0,7841,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,5,3,PConc,5,3,1,6,848.0,1,0.0,729.0,1577.0,GasA,5,1,SBrkr,1577,0,0,1577,1.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2005.0,2,2.0,564.0,3,3,3,203,39,0,0,0,0,0,1,NA,0,5,2007,WD,Normal
849,120,RL,48.0,6240,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1300.0,1324.0,GasA,5,1,SBrkr,1324,0,0,1324,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,3,2.0,550.0,3,3,3,0,38,0,0,0,0,0,1,NA,0,9,2007,New,Partial
850,120,RL,48.0,3242,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,4,3,PConc,4,3,1,6,1000.0,1,0.0,405.0,1405.0,GasA,5,1,SBrkr,1405,0,0,1405,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2003.0,2,2.0,478.0,3,3,3,136,36,0,0,0,0,0,1,NA,0,3,2007,WD,Normal
851,60,RL,59.0,15810,1,NA,3,Lvl,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,4,3,1,1,0.0,1,0.0,768.0,768.0,GasA,5,1,SBrkr,768,728,0,1496,0.0,0.0,3,0,3,1,4,7,7,0,0,Attchd,2007.0,1,2.0,572.0,3,3,3,100,0,0,0,0,0,0,1,NA,0,5,2007,New,Partial
852,60,RL,65.0,10237,1,NA,4,Lvl,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,768.0,768.0,GasA,5,1,SBrkr,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,7,1,4,Attchd,2005.0,3,2.0,400.0,3,3,3,100,38,0,0,0,0,0,1,NA,0,6,2007,WD,Normal
853,60,RL,58.0,13204,1,NA,3,Lvl,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,3,3,PConc,4,3,1,1,0.0,1,0.0,608.0,608.0,GasA,5,1,SBrkr,608,850,0,1458,0.0,0.0,2,0,3,1,4,6,7,0,0,BuiltIn,2007.0,3,2.0,454.0,3,3,3,100,33,0,0,0,0,0,1,NA,0,5,2007,New,Partial
854,60,RL,62.0,8857,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,GasA,5,1,SBrkr,738,757,0,1495,0.0,0.0,2,1,3,1,4,7,7,1,4,Attchd,2006.0,2,2.0,440.0,3,3,3,100,30,0,0,0,0,0,1,NA,0,3,2007,New,Partial
855,60,RL,63.0,9729,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,698.0,698.0,GasA,5,1,SBrkr,698,1048,0,1746,1.0,0.0,2,1,3,1,4,6,7,1,4,BuiltIn,2007.0,1,3.0,350.0,3,3,3,0,34,0,0,0,0,0,1,NA,0,6,2007,New,Partial
856,20,RL,88.0,12216,1,NA,3,Lvl,Corner,3,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,6,918.0,1,0.0,408.0,1326.0,GasA,5,1,SBrkr,1326,0,0,1326,1.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2005.0,3,2.0,388.0,3,3,3,120,23,0,0,0,0,0,1,Shed,2000,6,2007,WD,Normal
857,60,RL,72.0,8229,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,4,3,PConc,4,3,3,1,0.0,1,0.0,752.0,752.0,GasA,5,1,SBrkr,752,752,0,1504,0.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2007.0,3,2.0,440.0,3,3,3,100,32,0,0,0,0,0,1,NA,0,12,2007,New,Partial
858,60,RL,64.0,7713,1,NA,4,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,5,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2007.0,3,2.0,400.0,3,3,3,100,24,0,0,0,0,0,1,NA,0,7,2007,New,Partial
859,20,RL,64.0,7697,1,NA,4,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1246.0,1246.0,GasA,5,1,SBrkr,1258,0,0,1258,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2007.0,2,2.0,462.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,8,2007,New,Partial
860,120,RL,69.15971935617004,3621,1,NA,4,Lvl,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,4,6,1084.0,1,0.0,322.0,1406.0,GasA,5,1,SBrkr,1589,0,0,1589,1.0,0.0,2,0,2,1,4,7,7,1,3,Attchd,2003.0,3,3.0,630.0,3,3,3,143,20,0,0,0,0,0,1,NA,0,11,2007,WD,Normal
861,20,RL,53.0,3710,1,NA,4,Lvl,Inside,3,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1266.0,1266.0,GasA,5,1,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2007.0,3,2.0,388.0,3,3,3,100,16,0,0,0,0,0,1,NA,0,8,2007,New,Partial
862,80,RL,65.0,16219,1,NA,2,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,6,779.0,1,0.0,56.0,835.0,GasA,5,1,SBrkr,1119,0,0,1119,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2004.0,3,2.0,437.0,3,3,3,100,24,0,0,0,0,0,1,NA,0,4,2007,WD,Normal
863,80,RL,87.0,11084,1,NA,3,Lvl,Corner,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,192.0,1,0.0,192.0,384.0,GasA,5,1,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,4,8,7,1,4,BuiltIn,2004.0,3,2.0,400.0,3,3,3,100,0,0,0,0,0,0,1,NA,0,6,2007,WD,Family
864,20,RL,59.0,10936,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1510.0,1510.0,GasA,5,1,SBrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,4,6,7,1,4,Attchd,2006.0,2,2.0,534.0,3,3,3,100,18,0,0,0,0,0,1,NA,0,4,2007,New,Partial
865,80,RL,69.15971935617004,11950,1,NA,3,Lvl,Corner,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,5,1,SBrkr,754,640,0,1394,0.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2003.0,3,2.0,400.0,3,3,3,100,0,0,0,0,0,0,1,NA,0,10,2007,WD,Normal
866,60,RL,63.0,7875,1,NA,4,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,1,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2003.0,3,2.0,434.0,3,3,3,0,48,0,0,0,0,0,1,NA,0,7,2007,WD,Normal
867,60,RL,69.15971935617004,8740,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,574.0,1,0.0,280.0,854.0,GasA,5,1,SBrkr,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2002.0,3,2.0,435.0,3,3,3,264,48,0,0,0,0,0,1,NA,0,7,2007,WD,Normal
868,60,RL,58.0,9487,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,520.0,1,0.0,395.0,915.0,GasA,5,1,SBrkr,940,750,0,1690,1.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,2000.0,2,2.0,442.0,3,3,3,0,50,0,0,0,0,0,1,NA,0,6,2007,WD,Normal
869,60,RL,59.0,9649,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,941.0,941.0,GasA,5,1,SBrkr,961,683,0,1644,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1999.0,2,2.0,460.0,3,3,3,460,42,0,0,0,0,0,1,NA,0,5,2007,WD,Normal
870,60,RL,100.0,12191,1,NA,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,4,3,PConc,4,3,3,6,1181.0,1,0.0,598.0,1779.0,GasA,5,1,SBrkr,1779,772,0,2551,1.0,0.0,2,1,4,1,4,8,7,2,3,Attchd,1998.0,3,3.0,925.0,3,3,3,76,61,0,0,0,0,0,1,NA,0,6,2007,WD,Normal
871,60,RL,89.0,10557,1,NA,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,4,3,PConc,5,3,4,6,672.0,1,0.0,736.0,1408.0,GasA,5,1,SBrkr,1671,1407,0,3078,1.0,0.0,2,1,4,1,4,9,7,1,3,Attchd,1998.0,3,3.0,806.0,3,3,3,108,87,0,0,0,0,0,1,NA,0,7,2007,WD,Normal
872,60,RL,74.0,11002,1,NA,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,1048.0,1,0.0,341.0,1389.0,GasA,5,1,SBrkr,1411,1171,0,2582,1.0,0.0,2,1,4,1,4,9,7,1,3,Attchd,1998.0,3,3.0,758.0,3,3,3,286,60,0,0,0,0,0,1,NA,0,1,2007,WD,Normal
873,60,RL,83.0,10790,1,NA,4,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1066.0,1066.0,GasA,5,1,SBrkr,1108,1277,0,2385,0.0,0.0,2,1,4,1,4,8,7,1,3,BuiltIn,1998.0,3,3.0,600.0,3,3,3,120,38,0,0,0,0,0,1,NA,0,5,2007,WD,Normal
874,60,RL,88.0,11762,1,NA,4,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,5,3,1,6,335.0,1,0.0,770.0,1105.0,GasA,5,1,SBrkr,1105,1097,0,2202,1.0,0.0,2,1,4,1,4,9,7,1,3,Attchd,1992.0,2,2.0,517.0,3,3,3,0,65,0,0,144,0,0,1,NA,0,9,2007,WD,Normal
875,60,RL,82.0,9044,1,NA,3,Lvl,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4,3,1,6,1225.0,1,0.0,100.0,1325.0,GasA,5,1,SBrkr,1335,1203,0,2538,0.0,0.0,2,1,4,1,4,8,7,1,3,Attchd,1996.0,2,3.0,933.0,3,3,3,198,92,0,0,0,0,0,1,NA,0,5,2007,WD,Normal
876,20,RL,75.0,9910,1,NA,4,Lvl,Inside,3,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1369.0,1369.0,GasA,5,1,SBrkr,1369,0,0,1369,0.0,0.0,2,0,3,1,4,5,7,0,0,Attchd,2007.0,1,2.0,605.0,3,3,3,0,203,0,0,0,0,0,1,NA,0,9,2007,New,Partial
877,20,RL,91.0,11830,1,NA,4,Lvl,Inside,3,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,4,3,PConc,4,3,1,6,1220.0,1,0.0,322.0,1542.0,GasA,5,1,SBrkr,1542,0,0,1542,1.0,0.0,2,0,3,1,4,6,7,1,4,Attchd,2007.0,1,3.0,852.0,3,3,3,168,110,0,0,0,0,0,1,NA,0,7,2007,New,Partial
878,20,RL,76.0,10612,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,4,3,PConc,4,3,2,6,28.0,1,0.0,1496.0,1524.0,GasA,4,1,SBrkr,1534,0,0,1534,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2006.0,3,2.0,484.0,3,3,3,168,46,0,0,0,0,0,1,NA,0,1,2007,WD,Family
879,20,RL,98.0,12291,1,NA,3,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754.0,5,3,PConc,5,3,3,6,1572.0,1,0.0,394.0,1966.0,GasA,5,1,SBrkr,1966,0,0,1966,1.0,0.0,2,0,1,1,5,6,7,1,4,Attchd,2007.0,3,3.0,1092.0,3,3,3,76,52,0,0,0,0,0,1,NA,0,10,2007,New,Partial
880,20,RL,85.0,9965,1,NA,4,Lvl,FR2,3,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1528.0,1528.0,GasA,5,1,SBrkr,1528,0,0,1528,0.0,0.0,3,2,3,1,4,6,7,1,3,Attchd,2007.0,1,2.0,480.0,3,3,3,0,228,0,0,0,0,0,1,NA,0,9,2007,New,Partial
881,20,RL,74.0,8847,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4,3,3,6,769.0,1,0.0,769.0,1538.0,GasA,5,1,SBrkr,1538,0,0,1538,1.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2005.0,2,2.0,484.0,3,3,3,146,40,0,0,0,0,0,1,NA,0,12,2007,WD,Normal
882,20,RL,70.0,8251,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,4,3,PConc,4,4,3,6,778.0,1,0.0,716.0,1494.0,GasA,5,1,SBrkr,1506,0,0,1506,1.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2005.0,2,2.0,672.0,3,3,3,192,35,0,0,0,0,0,1,NA,0,4,2007,WD,Normal
883,60,RL,70.0,9605,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,982.0,982.0,GasA,5,1,SBrkr,982,995,0,1977,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2006.0,2,3.0,574.0,3,3,3,240,53,0,0,0,0,0,1,NA,0,7,2007,WD,Family
884,60,RL,75.0,8778,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1302.0,1302.0,GasA,5,1,SBrkr,1302,528,0,1830,0.0,0.0,2,1,3,1,4,7,7,0,0,BuiltIn,2006.0,2,3.0,859.0,3,3,3,0,40,0,0,0,0,0,1,NA,0,3,2007,WD,Normal
885,20,FV,72.0,8640,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1314.0,1338.0,GasA,5,1,SBrkr,1338,0,0,1338,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2007.0,2,2.0,598.0,3,3,3,0,141,0,0,0,0,0,1,NA,0,11,2007,New,Partial
